probe_id	chromosome	probe_location	gene_id
cg14813083	11	18477280	LDHAL6A
cg14813406	1	100817041	CDC14A
cg14815778	X	152865295	FAM58A
cg14816013	12	56618154	OBFC2B
cg14816748	17	74349897	PRPSAP1
cg14817143	8	63998778	TTPA
cg14817542	10	102295790	HIF1AN
cg14817848	12	12715558	DUSP16
cg14818279	5	148442554	SH3TC2
cg14820573	16	102121	C16orf33
cg14820798	7	149321188	FLJ12700
cg14821083	16	30457280	SEPHS2
cg14822966	4	1714979	SLBP
cg14823109	20	49411412	BCAS4
cg14823162	6	99281628	POU3F2
cg14824983	3	50304424	SEMA3B
cg14826456	10	115804095	ADRB1
cg14826683	1	153013830	SPRR2D
cg14828965	16	30773423	RNF40
cg14829378	9	33167077	B4GALT1
cg14830952	8	86089500	E2F5
cg14831798	6	4706427	CDYL
cg14831838	2	219824308	CDK5R2
cg14832358	2	45837811	FLJ10379
cg14832904	2	54087028	GPR75
cg14833160	19	49457855	BAX
cg14833385	6	32921142	HLA-DMA
cg14834436	14	61201418	MNAT1
cg14835962	22	21355944	THAP7
cg14837082	3	11294604	HRH1
cg14837165	15	40763995	D4ST1
cg14837411	17	56770008	RAD51C
cg14838256	4	56212685	SRD5A2L
cg14839257	6	167275999	RPS6KA2
cg14839898	11	111956362	SDHD
cg14839932	6	43139162	SRF
cg14840416	2	43453324	ZFP36L2
cg14841098	X	46618968	SLC9A7
cg14841875	1	116916411	ATP1A1
cg14844130	22	22598937	VPREB1
cg14845091	13	114107956	ADPRHL1
cg14846293	17	63557693	AXIN2
cg14847483	15	34516640	TMEM85
cg14847688	14	59932113	GPR135
cg14849423	19	57351791	PEG3
cg14849559	2	219157356	TMBIM1
cg14850026	1	62660191	ECAT11
cg14850181	22	37416188	MPST
cg14851685	19	15618559	FLJ39501
cg14853515	7	32530038	LSM5
cg14854487	X	119603098	LAMP2
cg14858551	20	18269244	ZNF133
cg14859074	3	190040235	CLDN1
cg14859417	10	129704949	PTPRE
cg14859460	5	178422244	GRM6
cg14859749	22	30753135	SF3A1
cg14860494	1	94374966	GCLM
cg14861570	17	53499954	MMD
cg14862827	9	114936957	SUSD1
cg14863484	16	58768010	GOT2
cg14864603	17	74462846	AANAT
cg14865516	5	43557751	PAIP1
cg14865868	2	12856040	TRIB2
cg14869028	1	32042161	TINAGL1
cg14870271	17	76976010	LGALS3BP
cg14870461	3	69062103	AER61
cg14871138	20	61340885	NTSR1
cg14871544	18	29027885	DSG3
cg14871856	8	30515337	GTF2E2
cg14872956	12	99039015	IKIP
cg14873135	5	33440653	TARS
cg14874121	5	118788291	HSD17B4
cg14876043	19	55458730	NALP7
cg14879013	15	49912905	DTWD1
cg14880655	20	33133505	MAP1LC3A
cg14880800	5	13945990	DNAH5
cg14882700	4	4228571	OTOP1
cg14883392	12	103351517	ASCL1
cg14884741	6	150464644	PPP1R14C
cg14885742	11	320956	IFITM3
cg14886269	1	1141927	TNFRSF18
cg14887509	1	27816781	WASF2
cg14889768	6	146864529	RAB32
cg14892037	X	70288026	SNX12
cg14892066	4	183839263	DCTD
cg14892768	19	41725332	AXL
cg14893129	17	78152051	CARD14
cg14893161	1	205819251	FLJ32569
cg14893163	13	58206036	PCDH17
cg14894144	18	21270554	LAMA3
cg14894216	11	65794352	CATSPER1
cg14896003	11	562366	RASSF7
cg14896516	7	30722361	CRHR2
cg14897096	11	66722073	PC
cg14898639	20	35423080	KIAA0889
cg14898779	7	23749607	STK31
cg14898892	4	77356180	SHRM
cg14899547	2	113521923	FLJ40629
cg14900471	8	11561620	GATA4
cg14902389	2	99342685	MGAT4A
cg14903309	12	53894418	TARBP2
cg14904464	12	45269790	NELL2
cg14908548	5	179159589	MAML1
cg14910241	3	30648598	TGFBR2
cg14911395	3	50311213	SEMA3B
cg14911472	6	131949010	CRSP3
cg14912034	10	30918851	LYZL2
cg14912575	14	70038236	C14orf162
cg14913610	12	9142341	KLRG1
cg14913925	7	99149239	DKFZp727G131
cg14914852	17	38024797	ZPBP2
cg14914982	12	4382985	CCND2
cg14915165	1	118471929	WDR3
cg14915263	20	49127137	PTPN1
cg14916079	10	120788696	NANOS1
cg14916200	22	21771710	HIC2
cg14916213	11	66405818	RBM4
cg14916288	17	34345136	CCL23
cg14917512	19	3094685	GNA11
cg14918082	17	7833237	KCNAB3
cg14919562	9	110045901	RAD23B
cg14920334	12	4829827	GALNT8
cg14920426	5	176924420	PDLIM7
cg14920846	1	201618209	NAV1
cg14923435	2	120770279	EPB41L5
cg14924091	15	40763073	D4ST1
cg14924278	10	123748922	TACC2
cg14925024	1	228291705	C1orf35
cg14927277	11	28129967	KIF18A
cg14930396	2	24299176	SF3B14
cg14930674	15	48500240	SLC12A1
cg14930706	19	56363105	NALP4
cg14931645	1	249133278	ZNF672
cg14932645	2	74569004	SLC4A5
cg14932684	12	42632001	YAF2
cg14934766	2	27009384	CENPA
cg14934821	9	139228820	GPSM1
cg14939652	14	33407765	NPAS3
cg14939691	3	53289981	TKT
cg14940420	3	51895692	IQCF2
cg14942312	X	129519061	GPR119
cg14944269	14	65439602	RAB15
cg14944362	20	1974924	PDYN
cg14946299	7	64363590	ZNF273
cg14947494	6	166796284	BRP44L
cg14948436	6	39290159	KCNK16
cg14948822	2	27545006	MPV17
cg14949649	12	109915082	KCTD10
cg14950072	18	7118122	LAMA1
cg14951292	16	4525986	HMOX2
cg14951734	2	208576279	FLJ40432
cg14957086	12	77272052	CSRP2
cg14958018	8	41505042	FLJ25169
cg14958635	5	134870977	NEUROG1
cg14958889	1	6320471	GPR153
cg14959707	16	11876391	ZC3H7A
cg14960043	6	35265624	DEF6
cg14961385	20	34204167	SPAG4
cg14961550	6	52149751	MCM3
cg14962548	2	99952717	TXNDC9
cg14962776	X	13753381	TRAPPC2
cg14963371	1	27719463	GPR3
cg14963897	20	34288750	NFS1
cg14964658	1	160255030	PEX19
cg14966252	5	16466459	ZNF622
cg14967066	11	314341	IFITM1
cg14967972	10	91405265	PANK1
cg14971781	1	226374753	ACBD3
cg14972143	4	99851003	EIF4E
cg14972271	1	223899736	CAPN2
cg14973995	4	2935692	TETRAN
cg14974772	14	92414425	FBLN5
cg14975238	7	97841591	BHLHB8
cg14976276	6	31830630	NEU1
cg14981132	12	54675468	HNRPA1
cg14982472	21	43619651	ABCG1
cg14984307	14	75530737	ACYP1
cg14984920	7	25164393	CYCS
cg14986136	X	102611253	WBP5
cg14986420	X	67718299	YIPF6
cg14987922	2	37194071	STRN
cg14988503	4	76555547	CDKL2
cg14989191	16	29912071	ASPHD1
cg14990333	19	44455383	ZNF221
cg14991487	2	176987404	HOXD9
cg14992108	8	121825470	SNTB1
cg14992253	1	32687567	C1orf91
cg14993293	5	89705579	CETN3
cg14996805	17	56430170	SUPT4H1
cg14998713	11	128391908	ETS1
cg15001372	7	44229892	GCK
cg15001381	16	403314	AXIN1
cg15002187	7	140098492	SLC37A3
cg15002204	6	49429719	C6orf139
cg15002214	17	54670370	NOG
cg15003158	5	68628431	KENAE
cg15003434	9	136202985	SURF6
cg15005385	17	34626054	CCL3L1
cg15006396	3	101546859	NFKBIZ
cg15006973	1	35258933	GJA4
cg15008991	X	46306863	ZNF673
cg15009698	5	77590494	AP3B1
cg15009813	17	7451883	TNFSF12
cg15010067	19	3762973	MRPL54
cg15010390	4	140216957	NDUFC1
cg15013019	19	13213451	LYL1
cg15014034	X	43515544	MAOA
cg15014458	19	43969810	LYPD3
cg15014549	17	19437003	FLJ10847
cg15016234	1	33647028	TRIM62
cg15016628	X	135570188	BRS3
cg15018760	22	50964374	SCO2
cg15019617	10	91152447	IFIT1
cg15020645	5	112073769	APC
cg15021292	5	67521596	PIK3R1
cg15021531	12	57913928	DDIT3
cg15025769	15	72410003	MYO9A
cg15028436	7	37888078	TXNDC3
cg15031780	1	10535585	PEX14
cg15032239	15	22891954	CYFIP1
cg15034135	5	128796168	ADAMTS19
cg15034763	1	54519040	C1orf83
cg15035273	12	56727511	USP52
cg15035713	14	20881570	TEP1
cg15037004	5	71803938	ZNF366
cg15039399	11	67275985	CDK2AP2
cg15041659	1	22778527	ZBTB40
cg15042080	8	109799756	TMEM74
cg15042385	7	43966260	UBE2D4
cg15042806	16	23652268	DCTN5
cg15043057	1	41444788	CTPS
cg15043801	19	10305911	DNMT1
cg15043975	3	50375252	RASSF1
cg15044041	3	113160313	WDR52
cg15044073	11	9685299	SWAP70
cg15045441	6	72130432	C6orf155
cg15046675	19	49838777	CD37
cg15046693	19	33863876	CEBPG
cg15046735	14	78174352	C14orf156
cg15047833	16	57496411	POLR2C
cg15050111	1	24645850	GRHL3
cg15051063	3	142893947	NA
cg15052335	18	3011810	LPIN2
cg15052901	14	92788602	SLC24A4
cg15054260	8	90769710	RIPK2
cg15055101	19	6766609	SH2D3A
cg15056107	1	229644037	NUP133
cg15056247	6	116601073	TSPYL1
cg15056412	20	32262523	APBA2BP
cg15057581	20	1875084	PTPNS1
cg15057726	3	127317466	MCM2
cg15059511	15	41099719	DNAJC17
cg15059932	18	74535233	ZNF236
cg15060177	3	45731018	SACM1L
cg15060813	19	36428308	LRFN3
cg15061008	22	24407907	CABIN1
cg15062535	19	52847933	ZNF610
cg15062795	12	11802217	ETV6
cg15065896	3	37285038	GOLGA4
cg15068733	17	7342846	FGF11
cg15070798	16	740561	WDR24
cg15071391	13	25862639	MTMR6
cg15075170	9	103236030	TMEFF1
cg15075718	11	119217176	MFRP
cg15076218	1	46599002	PIK3R3
cg15076659	1	27481857	SLC9A1
cg15077070	2	102803290	IL1RL2
cg15077637	17	42977401	EFTUD2
cg15078027	19	13858619	MGC10471
cg15078479	14	20811808	PARP2
cg15081561	18	66504226	C18orf14
cg15082782	X	154689595	H2AFB3
cg15083227	15	65133289	PLEKHQ1
cg15083233	9	112810402	AKAP2
cg15085805	19	18433592	LSM4
cg15087147	7	127672169	LRRC4
cg15089387	5	110406661	TSLP
cg15089487	15	71185252	THAP10
cg15091337	2	75185439	POLE4
cg15091410	5	55149500	IL31RA
cg15092544	12	69004670	RAP1B
cg15092802	9	138438052	OBP2A
cg15094912	21	46707781	POFUT2
cg15095327	3	9944512	IL17RE
cg15096123	19	51413937	KLK4
cg15096140	2	192109731	MYO1B
cg15097876	10	71993604	PPA1
cg15098690	4	142141984	ZNF330
cg15100639	6	31671037	BAT5
cg15101633	14	101293726	MEG3
cg15103426	22	29168792	FLJ33814
cg15103675	1	162531519	UAP1
cg15104484	22	18560503	PEX26
cg15105081	11	77532226	PTD015
cg15105660	3	190039935	CLDN1
cg15105703	15	45421860	NIP
cg15105987	3	181430317	SOX2
cg15107670	11	32456759	WT1
cg15109207	19	48614773	PLA2G4C
cg15109571	10	104264023	SUFU
cg15111734	10	93668914	C10orf13
cg15113803	3	129247119	RHO
cg15118204	17	79876231	SIRT7
cg15118503	2	61404861	AHSA2
cg15119375	16	31712039	MGC3020
cg15120247	1	150244045	C1orf54
cg15120497	3	129692899	TRH
cg15120925	12	113573809	RASAL1
cg15120942	3	38071578	PLCD1
cg15121304	22	22380100	NA
cg15125424	12	93963354	SOCS2
cg15125472	19	36248077	HSPB6
cg15125634	15	66161842	RAB11A
cg15127324	4	36246442	CENTD1
cg15127733	20	3713584	HSPA12B
cg15127806	12	93861418	MRPL42
cg15128849	1	70820718	HHLA3
cg15128898	5	35618029	FLJ23577
cg15129294	17	34639274	CCL4L2
cg15133363	7	128096265	HIG2
cg15133917	2	179672637	TTN
cg15134628	22	50699649	MAPK12
cg15134649	16	56659336	MT1E
cg15139737	9	139839391	FBXW5
cg15140807	17	41051210	FLJ31222
cg15142488	19	42348947	LYPD4
cg15143643	22	45897773	FBLN1
cg15144793	2	235861303	SH3BP4
cg15146720	7	151722621	GALNT11
cg15146752	1	16482767	EPHA2
cg15147435	12	49319453	FKBP11
cg15147516	1	226411868	MIXL1
cg15147545	10	33247604	ITGB1
cg15149098	19	49055027	SULT2B1
cg15149645	16	28550619	P8
cg15149938	22	50018392	LOC348645
cg15153383	16	57770620	KATNB1
cg15154229	7	130020011	CPA1
cg15156078	15	79383413	RASGRF1
cg15156367	1	92495004	ABHD7
cg15156836	1	26126415	SEPN1
cg15156844	18	3880020	DLGAP1
cg15157837	2	97482059	CNNM3
cg15158783	4	74847646	PF4
cg15160312	3	197025201	DLG1
cg15160445	20	57426749	GNAS
cg15160742	1	244817222	C1orf121
cg15161055	19	11639555	SITPEC
cg15161785	2	3523134	ADI1
cg15164103	7	130126871	MEST
cg15164958	7	54609587	MGC33530
cg15165084	5	125759291	GRAMD3
cg15166050	15	66857133	LCTL
cg15166089	1	27710030	CD164L2
cg15167433	19	44079985	XRCC1
cg15169162	6	42690308	RDS
cg15170424	8	92052897	TMEM55A
cg15170903	17	48797077	CROP
cg15171237	4	185571958	CASP3
cg15173196	1	202311278	UBE2T
cg15175266	5	22854704	CDH12
cg15175577	22	32808177	HSPC117
cg15177359	17	73840750	UNC13D
cg15177917	19	13080409	DAND5
cg15178040	6	52711494	GSTA5
cg15182360	13	61989737	PCDH20
cg15183083	11	30038310	KCNA4
cg15185001	19	35739448	LSR
cg15185286	6	143381675	AIG1
cg15185794	1	17446087	PADI2
cg15185804	6	83902498	PGM3
cg15186584	9	34397651	C9orf24
cg15186869	14	93673274	C14orf130
cg15187606	1	47656853	PDZK1IP1
cg15188491	1	146644106	PRKAB2
cg15188688	22	19468342	CDC45L
cg15191648	18	76740262	SALL3
cg15195276	9	113799936	EDG2
cg15195353	16	4382775	GLIS2
cg15195412	16	57406955	CX3CL1
cg15198335	15	66586003	MGC4562
cg15200096	X	48829104	KCND1
cg15201291	10	96830102	CYP2C8
cg15201599	13	46039584	COG3
cg15201635	16	68482637	SMPD3
cg15201877	1	71512973	PTGER3
cg15201909	X	70331961	IL2RG
cg15202954	13	102068996	VGCNL1
cg15205507	19	54024323	ZNF331
cg15206330	17	7591591	WDR79
cg15206445	16	89573312	SPG7
cg15207619	13	49975643	CAB39L
cg15207953	20	29522467	FLJ45832
cg15209169	9	125702779	RABGAP1
cg15210427	20	23548991	CST9L
cg15210596	1	246887325	SCCPDH
cg15210999	6	15663538	DTNBP1
cg15211655	18	21977340	OSBPL1A
cg15211677	X	102611451	WBP5
cg15212440	10	104474465	SFXN2
cg15213605	16	70557485	SF3B3
cg15214092	17	79670496	MRPL12
cg15214137	11	74109221	PGM2L1
cg15215114	17	7307419	C17orf61
cg15219393	5	149109878	PPARGC1B
cg15222604	X	153230625	HCFC1
cg15223781	5	108083895	FER
cg15225105	11	64808343	SAC3D1
cg15226751	1	10001911	LZIC
cg15227610	11	111782016	CRYAB
cg15227982	10	104535854	C10orf26
cg15228639	15	42289939	PLA2G4E
cg15229026	9	138853493	UBADC1
cg15230273	5	107006413	EFNA5
cg15231886	X	129039863	UTP14A
cg15232450	3	4345438	SETMAR
cg15233681	2	102770602	IL1R1
cg15234096	5	96479253	LIX1
cg15235185	1	193028809	UCHL5
cg15235832	2	65455536	ACTR2
cg15236866	2	172948825	DLX1
cg15238200	17	73893634	TRIM65
cg15238224	6	30081408	TRIM31
cg15239123	14	70346413	SMOC1
cg15239579	16	3767978	TRAP1
cg15239703	4	169931051	CBR4
cg15240064	7	6746837	ZNF12
cg15241084	X	12886121	TLR7
cg15241708	5	179920582	CNOT6
cg15242570	9	90341048	CTSL
cg15243024	2	27651571	NRBP1
cg15247031	14	31926564	C14orf126
cg15247144	16	31213730	PYCARD
cg15248035	9	36169949	CCIN
cg15248979	2	219434002	USP37
cg15249164	21	35288186	ATP5O
cg15250507	1	200860365	C1orf106
cg15250797	2	120281526	SCTR
cg15253243	2	220408791	CHPF
cg15253672	2	73114960	SPR
cg15256539	6	80816434	BCKDHB
cg15257765	15	89010459	MRPL46
cg15258980	2	68961597	ARHGAP25
cg15259973	18	29078565	DSG2
cg15260250	5	115177504	AP3S1
cg15261665	3	46506374	LTF
cg15262516	13	110958418	COL4A2
cg15262928	1	201924572	TIMM17A
cg15262984	7	43965648	UBE2D4
cg15264255	8	99306718	NPAL2
cg15264273	9	97040460	ZNF169
cg15264303	12	7013902	LRRC23
cg15264808	16	81041398	C16orf61
cg15269294	5	37371053	NUP155
cg15269863	6	84222360	PRSS35
cg15269875	11	2018018	H19
cg15270851	13	111358291	FLJ12118
cg15270950	3	30648819	TGFBR2
cg15271594	3	52029932	RPL29
cg15271616	9	35490515	RUSC2
cg15272684	1	36024473	KIAA0319L
cg15272690	16	58284024	HSPC065
cg15275890	22	41216316	SLC25A17
cg15277108	12	113842998	SDS
cg15278682	10	71175852	TACR2
cg15278948	2	220071103	ZFAND2B
cg15279364	7	98466963	TMEM130
cg15280964	1	235324133	RBM34
cg15284635	3	10858504	SLC6A11
cg15286372	6	53659348	LRRC1
cg15286905	10	27530250	ACBD5
cg15287183	7	94537733	PPP1R9A
cg15288179	5	32585739	SUB1
cg15293750	10	17243266	DNMT2
cg15296858	2	27633235	PPM1G
cg15297650	2	135477056	DKFZP566N034
cg15298323	6	160182438	ACAT2
cg15298545	16	20816476	LOC81691
cg15298594	2	15701366	NAG
cg15299463	19	49865398	TEAD2
cg15299721	4	103997510	LOC133308
cg15300989	14	39583430	SIP1
cg15301525	16	67515344	ATP6V0D1
cg15301694	14	31496854	STRN3
cg15301700	8	145560531	SCRT1
cg15302379	10	102821848	KAZALD1
cg15302567	11	73882768	PPME1
cg15303841	22	29833804	RFPL1
cg15304928	1	201123562	TMEM9
cg15305343	1	46806357	NSUN4
cg15305511	4	5712676	EVC2
cg15307169	4	3465064	FLJ33718
cg15307268	15	40213409	GPR176
cg15307449	17	3728106	HSA277841
cg15308737	17	66303328	ARSG
cg15309006	16	23766116	LOC63928
cg15309066	7	25164988	CYCS
cg15309223	1	54519091	C1orf83
cg15309236	X	101975597	BHLHB9
cg15309264	2	58274034	VRK2
cg15309578	2	64339327	PELI1
cg15310162	21	37852822	CLDN14
cg15310873	20	56726093	C20orf85
cg15311933	1	19638897	PQLC2
cg15312298	8	127570908	FAM84B
cg15312323	17	39317694	KRTAP4-4
cg15315630	1	35497506	ZMYM6
cg15316289	22	50310904	CRELD2
cg15316334	19	42211252	CEACAM5
cg15317267	11	2018247	H19
cg15318532	13	37393521	RFXAP
cg15319076	8	30013987	DCTN6
cg15319451	1	15480748	TMEM51
cg15319457	2	239148132	HES6
cg15320474	6	29528005	UBD
cg15321195	21	45285898	AGPAT3
cg15321211	10	43905515	HNRPF
cg15322932	11	67777682	ALDH3B1
cg15329467	15	51630696	CYP19A1
cg15329483	X	52683974	SSX7
cg15329642	1	45308298	PTCH2
cg15329866	3	171455826	PLD1
cg15331039	6	80341283	SH3BGRL2
cg15334028	19	10829162	DNM2
cg15337006	16	31271009	ITGAM
cg15337055	14	75745358	FOS
cg15337897	11	69634400	FGF3
cg15339605	7	115670795	TFEC
cg15341340	19	12992237	DNASE2
cg15341760	1	6297890	MGC40168
cg15342384	10	70091938	HNRPH3
cg15343119	18	74961785	GALR1
cg15344028	2	204801510	ICOS
cg15344726	13	20717346	GJA3
cg15345126	15	55582248	RAB27A
cg15348640	3	38179985	ACAA1
cg15348799	3	170075452	SKIL
cg15350036	7	86973677	CROT
cg15350194	13	114461740	FAM70B
cg15350455	2	24270357	FLJ21945
cg15352315	2	160655036	CD302
cg15352829	14	105391018	PLD4
cg15357518	19	36120356	MGC10433
cg15357639	3	9790443	OGG1
cg15357945	11	57158361	PRG2
cg15359413	7	50517931	FIGNL1
cg15361231	1	193075191	GLRX2
cg15361590	5	140864701	PCDHGC4
cg15361750	19	47839132	GPR77
cg15364303	1	64239391	ROR1
cg15364537	1	205538310	MFSD4
cg15364618	14	24780551	CIDEB
cg15365950	14	50160307	KLHDC1
cg15368822	1	226070397	TMEM63A
cg15371509	1	153700650	C1orf60
cg15372098	3	99537053	C3orf26
cg15373285	14	101293090	MEG3
cg15373633	X	85403474	DACH2
cg15374234	17	72709026	CD300LF
cg15375239	19	38755287	SPINT2
cg15375586	X	79277933	TBX22
cg15376097	11	118135270	EVA1
cg15377518	2	145278113	ZFHX1B
cg15377649	19	39138400	ACTN4
cg15378655	6	116575429	TSPYL4
cg15379237	1	44445539	B4GALT2
cg15379633	22	23487586	RAB36
cg15379858	8	19540466	ChGn
cg15379887	3	88107415	CGGBP1
cg15381313	12	100867509	NR1H4
cg15381769	6	128841972	PTPRK
cg15383087	19	36910144	ZNF545
cg15383120	6	291909	DUSP22
cg15383392	11	70244691	CTTN
cg15383574	14	50779169	ATP5S
cg15384392	11	46721921	ARHGAP1
cg15384599	3	4344887	SETMAR
cg15384717	1	150294084	PRPF3
cg15385623	3	24536309	THRB
cg15387123	9	139891058	CLIC3
cg15389153	3	42819341	CCDC13
cg15392792	19	10829173	DNM2
cg15394409	3	10028474	TMEM111
cg15396310	7	72971398	BCL7B
cg15396367	9	139972779	UAP1L1
cg15397506	4	6675881	LOC93622
cg15398448	19	50353971	PTOV1
cg15398520	6	160932709	LPAL2
cg15399561	8	99129939	HRSP12
cg15401952	4	21305805	KCNIP4
cg15403517	2	31806275	SRD5A2
cg15407570	3	52529524	STAB1
cg15408407	19	1438438	RPS15
cg15408454	X	151867227	MAGEA6
cg15409266	X	107333462	ATG4A
cg15410903	10	106028780	GSTO2
cg15411984	12	7014090	LRRC23
cg15413566	7	8301971	ICA1
cg15414833	7	87257767	RPIB9
cg15415507	1	16482553	EPHA2
cg15415509	5	148205614	ADRB2
cg15415545	16	30206046	SULT1A3
cg15416233	10	102505266	PAX2
cg15416577	3	113234093	CCDC52
cg15417244	12	41831558	PDZRN4
cg15417900	12	56710096	TMEM4
cg15419274	20	44421026	DNTTIP1
cg15422147	18	61144339	SERPINB5
cg15422784	1	90023713	LRRC8B
cg15423613	7	66093349	KCTD7
cg15423764	11	58499533	GLYAT
cg15423862	3	155838109	KCNAB1
cg15425280	4	158141492	GRIA2
cg15425811	22	31318181	FLJ35801
cg15426734	16	67695272	PARD6A
cg15427448	11	117186896	BACE1
cg15427567	14	21458055	FLJ20859
cg15427656	10	74928123	ECD
cg15427774	3	39149258	GORASP1
cg15428653	9	139923402	ABCA2
cg15430659	10	101090558	CNNM1
cg15431576	10	99393007	C10orf83
cg15432938	10	99078812	FRAT1
cg15433631	5	2751541	IRX2
cg15434599	12	69201663	MDM2
cg15435730	6	50680222	TFAP2D
cg15437432	5	177018986	TMED9
cg15439078	3	46904643	MYL3
cg15439196	10	104676907	CNNM2
cg15439862	18	28622593	DSC3
cg15441973	2	138721317	HNMT
cg15442534	3	167452763	PDCD10
cg15442702	5	176514253	FGFR4
cg15443822	17	3867014	ATP2A3
cg15444978	14	103851370	MARK3
cg15445332	1	47069792	MKNK1
cg15446391	11	32452370	WT1
cg15447479	7	128828765	SMO
cg15447486	12	123201676	GPR109B
cg15448245	22	24641654	GGTLA1
cg15448599	3	50315748	C3orf45
cg15451100	6	32812422	PSMB8
cg15452204	5	149546471	CDX1
cg15452426	1	10532230	DFFA
cg15452573	4	90758843	SNCA
cg15453943	5	104434827	RAB9P1
cg15454483	X	70288604	SNX12
cg15456206	19	56152139	ZNF580
cg15457079	10	101841816	CPN1
cg15457899	11	123525665	SCN3B
cg15459742	9	111775564	CTNNAL1
cg15459773	1	231472445	C1orf124
cg15460516	16	3070249	TNFRSF12A
cg15461516	11	45686369	CHST1
cg15462232	1	63788184	FOXD3
cg15464148	12	6745057	GPR92
cg15465321	X	119292597	PEPP-2
cg15467148	14	24563578	PCK2
cg15467759	5	149900327	NDST1
cg15468095	16	31214401	PYCARD
cg15470298	21	46825222	COL18A1
cg15470750	1	155278344	FDPS
cg15473335	22	38082170	MGC3731
cg15473868	16	56716621	MT1X
cg15473904	9	140446993	MRPL41
cg15475323	19	49220102	FLJ36070
cg15477600	22	21996253	SDF2L1
cg15479752	19	35940862	FFAR2
cg15480475	11	8060060	TUB
cg15480941	X	48776125	PIM2
cg15481539	8	6913441	DEFA5
cg15482690	1	11072742	TARDBP
cg15484019	8	109455575	KIAA0103
cg15484375	11	18287647	SAA1
cg15484384	3	134203672	CEP63
cg15485859	1	207206447	C1orf116
cg15486645	11	27528489	LIN7C
cg15488251	16	15951224	MYH11
cg15488402	20	48429173	SLC9A8
cg15489294	5	115297853	FLJ90650
cg15489301	7	134213038	AKR1B10
cg15489422	3	129599347	TMCC1
cg15491567	2	71679675	DYSF
cg15492003	9	101984308	SEC61B
cg15492104	14	74417249	C14orf44
cg15494458	20	36931512	BPI
cg15494980	11	62599247	STX5A
cg15495837	2	96256880	TRIM43
cg15498283	11	747520	TALDO1
cg15500658	1	16174610	SPEN
cg15501381	14	77737800	NGB
cg15502446	11	86013224	HSPC138
cg15502888	17	76356228	SOCS3
cg15503752	17	74639731	ST6GALNAC1
cg15503799	1	156737481	PRCC
cg15507817	22	46372583	WNT7B
cg15508020	16	58232206	CSNK2A2
cg15512851	6	36973518	FGD2
cg15512961	5	150537567	ANXA6
cg15513137	2	166150369	SCN2A2
cg15514848	1	171217555	FMO1
cg15516226	5	180467519	BTNL9
cg15517609	19	38924045	RYR1
cg15517965	17	42263946	MGC3123
cg15518883	9	35650561	SIT1
cg15518950	5	72415770	PRP2
cg15519208	6	26155791	HIST1H1E
cg15520279	2	176995088	HOXD8
cg15521097	X	54824559	ITIH5L
cg15522719	2	191745248	GLS
cg15522957	11	44324925	ALX4
cg15523238	15	26108796	ATP10A
cg15525002	1	155214303	GBA
cg15526708	9	101866433	TGFBR1
cg15527554	2	135782086	YSK4
cg15528736	19	50015780	FCGRT
cg15530356	19	8579985	ZNF414
cg15531099	1	152770502	LCE1D
cg15532088	17	34195134	C17orf66
cg15534084	19	52408044	ZNF649
cg15534366	20	59826207	CDH4
cg15536230	21	44985092	H2BFS
cg15536242	12	56848590	MIP
cg15536490	20	55203849	TFAP2C
cg15536552	X	108976035	ACSL4
cg15537433	5	140027092	IK
cg15537850	8	144661051	NAPRT1
cg15538427	11	62457014	LOC221091
cg15538820	9	136084818	OBP2B
cg15538837	1	226250361	H3F3A
cg15539420	17	46692248	HOXB8
cg15540054	19	45004280	ZNF180
cg15540820	3	27765283	EOMES
cg15541230	17	71188803	COG1
cg15541315	11	114309932	REXO2
cg15542496	7	142828356	PIP
cg15543551	3	192445202	FGF12
cg15544036	7	73245564	CLDN4
cg15544721	7	94536691	PPP1R9A
cg15547534	7	100034410	MGC22793
cg15547662	1	26324823	PAFAH2
cg15550350	3	141497168	GRK7
cg15551881	9	123688715	TRAF1
cg15552238	19	14785749	EMR3
cg15553522	11	60692329	HSPA5BP1
cg15554401	1	35226891	GJB4
cg15555014	17	76164144	SYNGR2
cg15555727	8	144692268	PYCRL
cg15556558	2	37194356	STRN
cg15557833	4	128886857	MGC33302
cg15558658	10	70748649	KIAA1279
cg15558971	14	69260307	ZFP36L1
cg15559560	2	130939084	FLJ20297
cg15559700	2	234579873	UGT1A9
cg15559737	22	27016806	CRYBA4
cg15560112	19	50935305	MYBPC2
cg15560337	7	123484898	HYAL4
cg15561986	14	77788381	POMT2
cg15562197	3	88198982	C3orf38
cg15563057	5	139493612	PURA
cg15563382	11	10563039	RNF141
cg15563952	10	12110679	DHTKD1
cg15563993	15	78592154	WDR61
cg15564267	11	63754708	OTUB1
cg15565533	3	49761936	GMPPB
