gene_symbol	chromosome	start_loc	stop_loc	strand
PLTP|20|ENSG00000100979	20	707783	721203	-
PLUNC|20|ENSG00000198183	20	417025	424340	+
PLVAP|19|ENSG00000130300	19	706298	732193	-
PLXDC1|17|ENSG00000161381	17	1001	89216	-
PLXDC2|10|ENSG00000120594	10	1001	465119	+
PLXNA1|3|ENSG00000114554	3	285320	334111	+
PLXNA2|1|ENSG00000076356	1	1001	223072	-
PLXNA3|X|ENSG00000130827	X	277879	293240	+
PLXNA4|7|ENSG00000221866	7	1786	447871	-
PLXNB1|3|ENSG00000164050	3	601611	627810	-
PLXNB2|22|ENSG00000196576	22	519343	539144	-
PLXNB3|X|ENSG00000198753	X	597556	612700	+
PLXNC1|12|ENSG00000136040	12	472349	629075	+
PLXND1|3|ENSG00000004399	3	867108	918751	-
PM20D1|1|ENSG00000162877	1	697964	720070	-
PM20D2|6|ENSG00000146281	6	536781	556296	+
PMAIP1|18|ENSG00000141682	18	856395	860741	+
PMCHL1|5|ENSG00000168967	5	683812	684363	+
PMCHL2|5|ENSG00000169040	5	884494	885045	+
PMCH|12|ENSG00000183395	12	451959	453336	-
PMEPA1|20|ENSG00000124225	20	718863	781956	-
PMF1|1|ENSG00000160783	1	19886	50214	+
PMFBP1|16|ENSG00000118557	16	391097	444122	-
PML|15|ENSG00000140464	15	169645	222782	+
PMM1|22|ENSG00000100417	22	533087	546004	-
PMM2|16|ENSG00000140650	16	851875	903366	+
PMP22|17|ENSG00000109099	17	735092	770639	-
PMP2|8|ENSG00000147588	8	522469	529622	-
PMPCA|9|ENSG00000165688	9	464199	477301	+
PMPCB|7|ENSG00000105819	7	549399	566658	+
PMS1|2|ENSG00000064933	2	753470	846714	+
PMS2CL|7|ENSG00000187953	7	428194	471931	+
PMS2L11|7|ENSG00000186704	7	88021	101639	+
PMS2L2|7|ENSG00000188073	7	275667	289829	-
PMS2L2|7|ENSG00000189011	7	247644	261804	-
PMS2L3|7|ENSG00000127957	7	469951	490275	-
PMS2L5|7|ENSG00000123965	7	439303	455050	+
PMS2L8|7|ENSG00000078319	7	497380	533065	-
PMS2|7|ENSG00000122512	7	691310	727177	-
PMVK|1|ENSG00000163344	1	727184	739457	-
PNCK|X|ENSG00000130822	X	503090	507685	-
PNKD|2|ENSG00000127838	2	13526	89923	+
PNKP|19|ENSG00000039650	19	95283	101639	-
PNLDC1|6|ENSG00000146453	6	151258	171692	+
PNLIPRP1|10|ENSG00000187021	10	528538	546734	+
PNLIPRP2|10|ENSG00000165862	10	558513	582702	+
PNLIPRP3|10|ENSG00000203837	10	365427	415514	+
PNLIP|10|ENSG00000175535	10	483476	505414	+
PNMA1|14|ENSG00000176903	14	145045	146106	-
PNMA2|8|ENSG00000171362	8	320959	330246	-
PNMA3|X|ENSG00000183837	X	890241	894186	+
PNMA5|X|ENSG00000198883	X	822736	826128	-
PNMA6A|X|ENSG00000198013	X	906232	908768	+
PNMA6B|X|ENSG00000203902	X	909363	911299	-
PNMAL1|19|ENSG00000182013	19	671782	676852	-
PNMAL2|19|ENSG00000204850	19	699873	701045	+
PNMT|17|ENSG00000141744	17	605678	608172	+
PNN|14|ENSG00000100941	14	496309	504344	+
PNO1|2|ENSG00000115946	2	485020	503104	+
PNOC|8|ENSG00000168081	8	231810	258027	+
PNPLA1|6|ENSG00000180316	6	467554	532981	+
PNPLA2|11|ENSG00000177666	11	808902	815216	+
PNPLA3|22|ENSG00000100344	22	886364	910193	+
PNPLA4|X|ENSG00000006757	X	9720	38359	-
PNPLA5|22|ENSG00000100341	22	842304	854635	-
PNPLA6|19|ENSG00000032444	19	688862	716471	+
PNPLA7|9|ENSG00000130653	9	520517	611099	-
PNPLA8|7|ENSG00000135241	7	449004	503573	-
PNPO|17|ENSG00000108439	17	47293	55050	+
PNPT1|2|ENSG00000138035	2	664143	722648	-
PNRC1|6|ENSG00000146278	6	471482	475891	+
PNRC2|1|ENSG00000189266	1	532263	535873	+
PODNL1|19|ENSG00000132000	19	234151	240273	-
PODN|1|ENSG00000174348	1	137936	161256	+
PODXL2|3|ENSG00000114631	3	925922	969535	+
PODXL|7|ENSG00000128567	7	173389	229742	-
POF1B|X|ENSG00000124429	X	274500	376846	-
POFUT1|20|ENSG00000101346	20	361256	392024	+
POFUT2|21|ENSG00000186866	21	415345	439312	-
POGK|1|ENSG00000143157	1	770790	785776	+
POGZ|1|ENSG00000143442	1	205173	261914	-
POLA1|X|ENSG00000101868	X	1001	304068	+
POLA2|11|ENSG00000014138	11	277106	312763	+
POLB|8|ENSG00000070501	8	810242	843558	+
POLD1|19|ENSG00000062822	19	618429	652091	+
POLD2|7|ENSG00000106628	7	252930	261774	-
POLD3|11|ENSG00000077514	11	580862	630998	+
POLD4|11|ENSG00000175482	11	366697	368693	-
POLDIP2|17|ENSG00000004142	17	478495	489309	-
POLDIP3|22|ENSG00000100227	22	539905	571140	-
POLE2|14|ENSG00000100479	14	1001	45658	-
POLE3|9|ENSG00000148229	9	58710	62141	-
POLE4|2|ENSG00000115350	2	804611	815694	+
POLE|12|ENSG00000177084	12	766190	829787	-
POLG2|17|ENSG00000136480	17	1001	20266	-
POLG|15|ENSG00000140521	15	513869	532322	-
POLH|6|ENSG00000170734	6	406026	445478	+
POLI|18|ENSG00000101751	18	737068	765821	+
POLK|5|ENSG00000122008	5	141654	229206	+
POLL|10|ENSG00000166169	10	305927	315302	-
POLM|7|ENSG00000122678	7	210493	220726	-
POLN|4|ENSG00000130997	4	49504	206817	-
POLQ|3|ENSG00000051341	3	745747	860961	-
POLR1A|2|ENSG00000068654	2	510873	590700	-
POLR1B|2|ENSG00000125630	2	818347	854142	+
POLR1C|6|ENSG00000171453	6	346872	359174	+
POLR1D|13|ENSG00000186184	13	370212	416856	+
POLR1E|9|ENSG00000137054	9	694795	712543	+
POLR2A|17|ENSG00000181222	17	768890	799121	+
POLR2B|4|ENSG00000047315	4	125093	178519	+
POLR2CP|21|ENSG00000217564	21	164869	165633	+
POLR2C|16|ENSG00000102978	16	863728	873098	+
POLR2D|2|ENSG00000144231	2	930329	941793	-
POLR2E|19|ENSG00000099817	19	62871	70039	-
POLR2F|22|ENSG00000100142	22	701581	788990	+
POLR2G|11|ENSG00000168002	11	738663	743829	+
POLR2H|3|ENSG00000163882	3	666589	671758	+
POLR2I|19|ENSG00000105258	19	114367	115961	-
POLR2J2|7|ENSG00000205236	7	827588	862296	-
POLR2J3|7|ENSG00000197373	7	728251	762971	-
POLR2J|7|ENSG00000005075	7	663433	669593	-
POLR2K|8|ENSG00000147669	8	190564	193955	+
POLR2LP|6|ENSG00000217679	6	140716	140902	+
POLR2L|11|ENSG00000177700	11	829754	832529	-
POLR3A|10|ENSG00000148606	10	336780	390133	-
POLR3B|12|ENSG00000013503	12	1001	153486	+
POLR3C|1|ENSG00000186141	1	742180	760511	-
POLR3D|8|ENSG00000168495	8	28454	34514	+
POLR3E|16|ENSG00000058600	16	365309	401907	+
POLR3F|20|ENSG00000132664	20	444238	461487	+
POLR3GL|1|ENSG00000121851	1	605810	619961	-
POLR3G|5|ENSG00000113356	5	533556	573244	+
POLR3H|22|ENSG00000100413	22	481988	500790	-
POLR3K|16|ENSG00000161980	16	37000	43625	-
POLRMT|19|ENSG00000099821	19	568223	584568	-
POLS|5|ENSG00000112941	5	767718	810161	+
POM121B|7|ENSG00000135213	7	378946	446478	-
POM121L10P|22|ENSG00000188948	22	389725	391009	-
POM121L1P|6|ENSG00000220756	6	844409	846022	+
POM121L2|6|ENSG00000158553	6	257115	260284	-
POM121L4P|22|ENSG00000189258	22	377047	378420	+
POM121L7|22|ENSG00000217261	22	812677	815080	-
POM121L8P|22|ENSG00000216420	22	969898	971178	+
POM121L9P|22|ENSG00000128262	22	983866	997769	+
POM121|7|ENSG00000196313	7	311434	383477	+
POMC|2|ENSG00000115138	2	669922	677972	-
POMGNT1|1|ENSG00000085998	1	386070	417693	-
POMP|13|ENSG00000132963	13	521238	541046	+
POMT1|9|ENSG00000130714	9	407378	428282	+
POMT2|14|ENSG00000009830	14	904576	950500	-
POMZP3|7|ENSG00000146707	7	695833	713146	-
PON1|7|ENSG00000005421	7	391040	417896	-
PON2|7|ENSG00000105854	7	498227	528436	-
PON3|7|ENSG00000105852	7	453238	489739	-
POP1|8|ENSG00000104356	8	474134	515236	+
POP4|19|ENSG00000105171	19	525901	538455	+
POP5|12|ENSG00000167272	12	669089	671441	-
POP7|7|ENSG00000172336	7	902901	904244	+
POPDC2|3|ENSG00000121577	3	832744	851275	-
POPDC3|6|ENSG00000132429	6	760092	782179	-
PORCN|X|ENSG00000102312	X	16272	28324	+
POR|7|ENSG00000127948	7	1001	72699	+
POSTN|13|ENSG00000133110	13	792302	828397	-
POT1|7|ENSG00000128513	7	1001	108597	-
POTEA|8|ENSG00000188877	8	874570	945313	+
POTEC|15|ENSG00000183206	15	308226	339640	-
POTEE|2|ENSG00000188219	2	381897	428938	+
POTEG|14|ENSG00000187537	14	623365	654942	+
POTEH|22|ENSG00000198062	22	636332	667937	-
POU1F1|3|ENSG00000064835	3	189836	206790	-
POU2AF1|11|ENSG00000110777	11	776235	803652	-
POU2F1|1|ENSG00000143190	1	169039	375501	+
POU2F2|19|ENSG00000028277	19	252528	296483	-
POU2F3|11|ENSG00000137709	11	813463	893165	+
POU3F1|1|ENSG00000185668	1	823768	826735	-
POU3F2|6|ENSG00000184486	6	190686	194766	+
POU3F3|2|ENSG00000198914	2	583572	585074	+
POU3F4|X|ENSG00000196767	X	395086	396576	+
POU4F1|13|ENSG00000152192	13	555445	559904	-
POU4F2|4|ENSG00000151615	4	62483	66061	+
POU4F3|5|ENSG00000091010	5	582775	584271	+
POU5F1P1|8|ENSG00000212993	8	460634	462216	+
POU5F1|6|ENSG00000204531	6	164327	170663	-
POU6F1|12|ENSG00000184271	12	823278	851790	-
POU6F2|7|ENSG00000106536	7	255056	741848	+
PPA1|10|ENSG00000180817	10	505660	536264	-
PPA2|4|ENSG00000138777	4	1001	105993	-
PPAN|19|ENSG00000130810	19	279477	284403	+
PPAP2A|5|ENSG00000067113	5	865201	975389	-
PPAP2B|1|ENSG00000162407	1	574202	659024	-
PPAP2C|19|ENSG00000141934	19	232048	242435	-
PPAPDC1A|10|ENSG00000203805	10	453038	585939	+
PPAPDC1B|8|ENSG00000147535	8	459278	473174	-
PPAPDC2|9|ENSG00000205808	9	839171	842129	+
PPAPDC3|9|ENSG00000160539	9	194170	213737	+
PPAPR3|9|ENSG00000148123	9	303860	600246	+
PPAPR5|1|ENSG00000117598	1	814230	928876	-
PPARA|22|ENSG00000186951	22	270458	363612	+
PPARBP|17|ENSG00000125686	17	341993	388971	-
PPARD|6|ENSG00000112033	6	551542	637162	+
PPARGC1A|4|ENSG00000109819	4	842341	940397	-
PPARGC1B|5|ENSG00000155846	5	280221	397673	+
PPARG|3|ENSG00000132170	3	15988	162773	+
PPAT|4|ENSG00000128059	4	540716	583030	-
PPBP|4|ENSG00000163736	4	266063	267205	-
PPCDC|15|ENSG00000138621	15	211744	238883	+
PPCS|1|ENSG00000127125	1	429915	434213	+
PPEF1|X|ENSG00000086717	X	745233	882363	+
PPEF2|4|ENSG00000156194	4	214062	256715	-
PPFIA1|11|ENSG00000131626	11	285571	399248	+
PPFIA2|12|ENSG00000139220	12	496989	991633	-
PPFIA3|19|ENSG00000177380	19	327255	358870	+
PPFIA4|1|ENSG00000143847	1	678791	731029	+
PPFIBP1|12|ENSG00000110841	12	619928	791379	+
PPFIBP2|11|ENSG00000166387	11	640464	780395	+
PPHLN1|12|ENSG00000134283	12	170042	292517	+
PPIAL3|21|ENSG00000198618	21	345724	346471	+
PPIAL4A|1|ENSG00000198161	1	939730	943569	-
PPIAL4G|1|ENSG00000203847	1	845350	849205	-
PPIAP10|20|ENSG00000216445	20	533154	533611	+
PPIAP17|20|ENSG00000218057	20	169554	170339	-
PPIAP2|20|ENSG00000218176	20	363038	363529	-
PPIAP3|20|ENSG00000217329	20	879273	879777	+
PPIA|7|ENSG00000196262	7	934924	939873	+
PPIB|15|ENSG00000166794	15	659316	666653	-
PPIC|5|ENSG00000168938	5	184845	198190	-
PPID|4|ENSG00000171497	4	505663	519935	-
PPIE|1|ENSG00000084072	1	655692	680748	+
PPIF|10|ENSG00000108179	10	708094	715955	+
PPIG|2|ENSG00000138398	2	714449	767844	+
PPIHP1|11|ENSG00000217599	11	453817	454326	-
PPIH|1|ENSG00000171960	1	632175	650555	+
PPIL1P1|2|ENSG00000217016	2	785814	786312	+
PPIL1|6|ENSG00000137168	6	115054	135215	-
PPIL2|22|ENSG00000100023	22	355373	387665	+
PPIL3|2|ENSG00000115934	2	345791	364137	-
PPIL4|6|ENSG00000131013	6	758160	799700	-
PPIL5|14|ENSG00000165501	14	920463	937003	+
PPIL6|6|ENSG00000185250	6	407288	455728	-
PPL|16|ENSG00000118898	16	920852	975480	-
PPM1A|14|ENSG00000100614	14	58072	105662	+
PPM1B|2|ENSG00000138032	2	395813	471338	+
PPM1D|17|ENSG00000170836	17	423864	488346	+
PPM1E|17|ENSG00000175175	17	518385	747468	+
PPM1F|22|ENSG00000100034	22	608893	642317	-
PPM1G|2|ENSG00000115241	2	106774	135208	-
PPM1H|12|ENSG00000111110	12	391216	682119	-
PPM1J|1|ENSG00000155367	1	244454	249788	-
PPM1K|4|ENSG00000163644	4	789554	812389	-
PPM1L|3|ENSG00000163590	3	1001	315721	+
PPM1M|3|ENSG00000164088	3	575908	580335	+
PPM2C|8|ENSG00000164951	8	163048	172180	+
PPME1|11|ENSG00000189311	11	218666	242980	+
PPOX|1|ENSG00000143224	1	15849	20657	+
PPP1CA|11|ENSG00000172531	11	413328	417052	-
PPP1CB|2|ENSG00000213639	2	411847	463029	+
PPP1CC|12|ENSG00000186298	12	442961	465903	-
PPP1R10|6|ENSG00000204569	6	600395	617232	-
PPP1R11|6|ENSG00000204619	6	66698	70322	+
PPP1R12A|12|ENSG00000058272	12	11819	172344	-
PPP1R12B|1|ENSG00000077157	1	1001	240862	+
PPP1R13B|14|ENSG00000088808	14	653703	767542	-
PPP1R13L|19|ENSG00000104881	19	571564	596959	-
PPP1R14A|19|ENSG00000167641	19	362735	368089	-
PPP1R14B|11|ENSG00000173457	11	259629	262089	-
PPP1R14C|6|ENSG00000198729	6	419233	527036	+
PPP1R14D|15|ENSG00000166143	15	591412	604696	-
PPP1R15A|19|ENSG00000087074	19	80270	83906	+
PPP1R15B|1|ENSG00000158615	1	273331	281729	-
PPP1R16A|8|ENSG00000160972	8	144851	156933	+
PPP1R16B|20|ENSG00000101445	20	172023	289342	+
PPP1R1A|12|ENSG00000135447	12	253262	264533	-
PPP1R1B|17|ENSG00000131771	17	564623	574322	+
PPP1R1C|2|ENSG00000150722	2	544887	690417	+
PPP1R2P2|21|ENSG00000187558	21	814677	815289	+
PPP1R2P3|5|ENSG00000196360	5	524783	526773	+
PPP1R2P4|13|ENSG00000215471	13	223448	318671	-
PPP1R2P9|X|ENSG00000102055	X	285631	286239	-
PPP1R2|3|ENSG00000184203	3	453209	482057	-
PPP1R3A|7|ENSG00000154415	7	212277	256955	-
PPP1R3B|8|ENSG00000173281	8	352778	367222	-
PPP1R3C|10|ENSG00000119938	10	46458	51113	-
PPP1R3D|20|ENSG00000132825	20	74103	77732	-
PPP1R3E|14|ENSG00000100829	14	850915	857842	-
PPP1R3F|X|ENSG00000049769	X	777226	795466	+
PPP1R7|2|ENSG00000115685	2	151753	185185	+
PPP1R8|1|ENSG00000117751	1	597601	618491	+
PPP1R9A|7|ENSG00000158528	7	1001	389777	+
PPP1R9B|17|ENSG00000108819	17	241957	258727	-
PPP2CA|5|ENSG00000113575	5	357913	387715	-
PPP2CB|8|ENSG00000104695	8	782965	810180	-
PPP2R1A|19|ENSG00000105568	19	430052	467505	+
PPP2R1B|11|ENSG00000137713	11	150867	190404	-
PPP2R2A|8|ENSG00000221914	8	107797	187408	+
PPP2R2B|5|ENSG00000156475	5	1001	467524	-
PPP2R2C|4|ENSG00000074211	4	778456	930469	-
PPP2R2D|10|ENSG00000175470	10	76522	98613	+
PPP2R3A|3|ENSG00000073711	3	566778	748944	+
PPP2R3B|X|ENSG00000167393	X	214970	267627	-
PPP2R3B|Y|ENSG00000167393	Y	214970	267627	-
PPP2R4|9|ENSG00000119383	9	945886	983882	+
PPP2R5A|1|ENSG00000066027	1	603325	679650	+
PPP2R5B|11|ENSG00000068971	11	939856	949623	+
PPP2R5C|14|ENSG00000078304	14	593599	759452	+
PPP2R5D|6|ENSG00000112640	6	760662	788408	+
PPP2R5E|14|ENSG00000154001	14	186957	355681	-
PPP3CA|4|ENSG00000138814	4	626602	950368	-
PPP3CB|10|ENSG00000107758	10	70467	129662	-
PPP3CC|8|ENSG00000120910	8	224431	324470	+
PPP3R1|2|ENSG00000115953	2	506004	583384	-
PPP3R2|9|ENSG00000188386	9	23263	26649	-
PPP4C|16|ENSG00000149923	16	1001	10355	+
PPP4R1L|20|ENSG00000124224	20	303248	379910	-
PPP4R1|18|ENSG00000154845	18	1001	68818	-
PPP4R2|3|ENSG00000163605	3	315082	385462	+
PPP4R4|14|ENSG00000119698	14	1001	106424	+
PPP5C|19|ENSG00000011485	19	552326	596141	+
PPP6C|9|ENSG00000119414	9	892525	933181	-
PPPDE1|1|ENSG00000121644	1	801974	857906	+
PPPDE2|22|ENSG00000100418	22	557059	577200	-
PPRC1|10|ENSG00000148840	10	860075	877376	+
PPT1|1|ENSG00000131238	1	33481	58064	-
PPT2|6|ENSG00000168452	6	226807	236961	+
PPTC7|12|ENSG00000196850	12	257454	306281	-
PPWD1|5|ENSG00000113593	5	873667	897918	+
PPY2|17|ENSG00000126657	17	379306	380151	+
PPYR1|10|ENSG00000204174	10	231718	236504	+
PPY|17|ENSG00000108849	17	924859	926520	-
PQBP1|X|ENSG00000102103	X	404104	409328	+
PQLC1|18|ENSG00000122490	18	834025	883221	-
PQLC2|1|ENSG00000040487	1	786433	803486	+
PQLC3|2|ENSG00000162976	2	442098	465554	+
PRAC|17|ENSG00000159182	17	827468	828258	-
PRAF2|X|ENSG00000102050	X	579727	582571	-
PRAM1|19|ENSG00000133246	19	660699	673253	-
PRAMEF10|1|ENSG00000187545	1	126929	132296	-
PRAMEF11|1|ENSG00000204513	1	58682	62725	-
PRAMEF12|1|ENSG00000116726	1	9199	12251	+
PRAMEF13|1|ENSG00000204495	1	571616	576858	-
PRAMEF14|1|ENSG00000204481	1	792471	797713	-
PRAMEF15|1|ENSG00000157358	1	766175	773190	+
PRAMEF16|1|ENSG00000204488	1	619468	622462	+
PRAMEF17|1|ENSG00000204479	1	840302	843266	+
PRAMEF18|1|ENSG00000204491	1	598255	601771	-
PRAMEF19|1|ENSG00000204480	1	819091	822607	-
PRAMEF1|1|ENSG00000116721	1	25748	96443	+
PRAMEF20|1|ENSG00000204478	1	861109	872005	+
PRAMEF21|1|ENSG00000204486	1	640268	651145	+
PRAMEF22|1|ENSG00000204508	1	209724	212583	+
PRAMEF23|1|ENSG00000204507	1	282716	291953	-
PRAMEF2|1|ENSG00000120952	1	91143	95966	+
PRAMEF3|1|ENSG00000204503	1	452398	455917	-
PRAMEF4|1|ENSG00000116708	1	113238	179462	-
PRAMEF5|1|ENSG00000204502	1	484021	493259	+
PRAMEF6|1|ENSG00000204509	1	172383	181622	-
PRAMEF7|1|ENSG00000204510	1	150652	154771	+
PRAMEF8|1|ENSG00000182330	1	510848	514967	-
PRAMEF9|1|ENSG00000204501	1	545378	552393	+
PRAMEL|22|ENSG00000197549	22	680597	733432	-
PRAME|22|ENSG00000185686	22	225224	236796	-
PRAP1|10|ENSG00000165828	10	540015	545291	+
PRB1|12|ENSG00000121335	12	852427	940911	-
PRB3|12|ENSG00000197870	12	812536	815051	-
PRC1|15|ENSG00000198901	15	249697	278232	-
PRCC|1|ENSG00000143294	1	574376	607704	+
PRCD|17|ENSG00000214140	17	403804	410113	+
PRCP|11|ENSG00000137509	11	172082	248229	-
PRDM10|11|ENSG00000170325	11	1001	104124	-
PRDM11|11|ENSG00000019485	11	414422	545761	+
PRDM12|9|ENSG00000130711	9	562638	581041	+
PRDM13|6|ENSG00000112238	6	962712	971560	+
PRDM14|8|ENSG00000147596	8	100668	120210	-
PRDM15|21|ENSG00000141956	21	846857	928063	-
PRDM16|1|ENSG00000142611	1	201396	570835	+
PRDM1|6|ENSG00000057657	6	809690	833309	+
PRDM2|1|ENSG00000116731	1	150937	275777	+
PRDM4|12|ENSG00000110851	12	414927	443197	-
PRDM5|4|ENSG00000138738	4	1001	229084	-
PRDM6|5|ENSG00000061455	5	250581	349510	+
PRDM7|16|ENSG00000126856	16	350434	369798	-
PRDM8|4|ENSG00000152784	4	280700	299756	+
PRDM9|5|ENSG00000164256	5	652994	673976	+
PRDX1|1|ENSG00000117450	1	661259	672160	-
PRDX2|19|ENSG00000167815	19	98618	103678	-
PRDX3|10|ENSG00000165672	10	163787	174917	-
PRDX4|X|ENSG00000123131	X	772499	794633	+
PRDX5|11|ENSG00000126432	11	319123	336958	+
PRDX6|1|ENSG00000117592	1	636849	648309	+
PREB|2|ENSG00000138073	2	823587	827502	-
PRELID1|5|ENSG00000169230	5	170910	174024	+
PRELID2|5|ENSG00000186314	5	2770	79087	-
PRELP|1|ENSG00000188783	1	136131	151723	+
PREPL|2|ENSG00000138078	2	44300	87343	-
PREP|6|ENSG00000085377	6	1001	126464	-
PREX1|20|ENSG00000124126	20	718285	921912	-
PREX2|8|ENSG00000046889	8	1001	280545	+
PRF1|10|ENSG00000180644	10	900178	905605	-
PRG2|11|ENSG00000186652	11	274123	277968	-
PRG3|11|ENSG00000156575	11	264099	268479	-
PRG4|1|ENSG00000116690	1	563289	581004	+
PRH1|12|ENSG00000134551	12	474244	479854	+
PRHOXNB|13|ENSG00000183463	13	727552	738083	-
PRICKLE1|12|ENSG00000139174	12	303169	433573	-
PRICKLE2|3|ENSG00000163637	3	696533	828110	-
PRICKLE3|X|ENSG00000012211	X	682812	693751	-
PRIM1|12|ENSG00000198056	12	419843	442930	-
PRIM2|6|ENSG00000146143	6	1001	334773	+
PRIMA1|14|ENSG00000175785	14	481749	551932	-
PRKAA1|5|ENSG00000132356	5	501949	540765	-
PRKAA2|1|ENSG00000162409	1	724757	794774	+
PRKAB1|12|ENSG00000111725	12	758001	771656	+
PRKAB2|1|ENSG00000131791	1	531531	548970	-
PRKACA|19|ENSG00000072062	19	393493	419543	-
PRKACB|1|ENSG00000142875	1	772891	933327	+
PRKACG|9|ENSG00000165059	9	345212	346820	-
PRKAG1|12|ENSG00000181929	12	494994	511532	-
PRKAG2|7|ENSG00000106617	7	134118	455231	-
PRKAG3|2|ENSG00000115592	2	565517	574925	-
PRKAR1A|17|ENSG00000108946	17	291490	312288	+
PRKAR1B|7|ENSG00000188191	7	555361	733813	-
PRKAR2A|3|ENSG00000114302	3	1001	98178	-
PRKAR2B|7|ENSG00000005249	7	1001	118117	+
PRKCA|17|ENSG00000154229	17	1001	509109	+
PRKCB|16|ENSG00000166501	16	1001	385241	+
PRKCDBP|11|ENSG00000170955	11	445589	447153	-
PRKCD|3|ENSG00000163932	3	616841	648349	+
PRKCE|2|ENSG00000171132	2	377441	913526	+
PRKCG|19|ENSG00000126583	19	126473	151907	+
PRKCH|14|ENSG00000027075	14	134035	363292	+
PRKCI|3|ENSG00000163558	3	539516	623074	+
PRKCQ|10|ENSG00000065675	10	566444	719548	-
PRKCSH|19|ENSG00000130175	19	735139	750653	+
PRKCZ|1|ENSG00000067606	1	1001	135924	+
PRKD1|14|ENSG00000184304	14	150855	502118	-
PRKD2|19|ENSG00000105287	19	879606	922416	-
PRKD3|2|ENSG00000115825	2	403174	470566	-
PRKDC|8|ENSG00000121031	8	513128	700202	-
PRKG1|10|ENSG00000185532	10	253041	1560033	+
PRKG2|4|ENSG00000138669	4	123944	250295	-
PRKRA|2|ENSG00000180228	2	809172	828886	-
PRKRIP1|7|ENSG00000128563	7	586742	615776	+
PRKRIR|11|ENSG00000137492	11	535792	566775	-
PRKX|X|ENSG00000183943	X	563904	673150	-
PRKY|Y|ENSG00000099725	Y	364287	510124	+
PRLHR|10|ENSG00000119973	10	589488	591732	-
PRLH|2|ENSG00000071677	2	243556	244157	+
PRLR|5|ENSG00000113494	5	523606	705319	-
PRL|6|ENSG00000172179	6	53846	64096	-
PRM1|16|ENSG00000175646	16	538001	538510	-
PRM2|16|ENSG00000122304	16	532796	533640	-
PRM3|16|ENSG00000178257	16	530447	530755	-
PRMT1|19|ENSG00000126457	19	885130	896296	+
PRMT2|21|ENSG00000160310	21	1001	30337	+
PRMT3|11|ENSG00000185238	11	856859	978529	+
PRMT5|14|ENSG00000100462	14	475518	484446	-
PRMT6|1|ENSG00000198890	1	287214	289829	+
PRMT7|16|ENSG00000132600	16	47613	93740	+
PRMT8|12|ENSG00000111218	12	546210	648916	+
PRND|20|ENSG00000171864	20	652758	659307	+
PRNP|20|ENSG00000171867	20	616999	632435	+
PRNT|20|ENSG00000180259	20	662131	671516	-
PROCR|20|ENSG00000101000	20	467585	474023	+
PROC|2|ENSG00000115718	2	502106	512905	+
PRODH2|19|ENSG00000221873	19	800647	813938	-
PRODH|22|ENSG00000100033	22	282885	306656	-
PROK1|1|ENSG00000143125	1	903449	909674	+
PROK2|3|ENSG00000163421	3	89928	103333	-
PROKR1|2|ENSG00000169618	2	860766	983009	+
PROKR2|20|ENSG00000101292	20	232824	245261	-
PROL1|4|ENSG00000171199	4	443625	455933	+
PROM1|4|ENSG00000007062	4	485441	605822	-
PROM2|2|ENSG00000155066	2	768927	785780	+
PROP1|5|ENSG00000175325	5	859311	863318	-
PROS1|3|ENSG00000184500	3	873006	973779	-
PROSC|8|ENSG00000147471	8	966112	983722	+
PROX1|1|ENSG00000117707	1	306306	359042	+
PROX2|14|ENSG00000119608	14	356963	366649	-
PROZ|13|ENSG00000126231	13	823331	837057	+
PRPF18|10|ENSG00000165630	10	270516	314444	+
PRPF19|11|ENSG00000110107	11	867868	883704	-
PRPF31|19|ENSG00000105618	19	359843	376146	+
PRPF38A|1|ENSG00000134748	1	385414	399186	+
PRPF38B|1|ENSG00000134186	1	133236	152891	+
PRPF39|14|ENSG00000185246	14	477558	509032	+
PRPF3|1|ENSG00000117360	1	104164	135814	+
PRPF40A|2|ENSG00000196504	2	885088	951476	-
PRPF40B|12|ENSG00000110844	12	257716	278762	+
PRPF4B|6|ENSG00000112739	6	399598	443246	+
PRPF4|9|ENSG00000136875	9	915652	933495	+
PRPF6|20|ENSG00000101161	20	324269	376287	+
PRPF8|17|ENSG00000174231	17	654568	688820	-
PRPH2|6|ENSG00000112619	6	472668	498641	-
PRPH|12|ENSG00000135406	12	786421	791401	+
PRPS1|X|ENSG00000147224	X	935680	958186	+
PRPS2|X|ENSG00000101911	X	654831	687681	+
PRPSAP1|17|ENSG00000161542	17	176673	219589	-
PRPSAP2|17|ENSG00000141127	17	446170	521109	+
PRR10|11|ENSG00000218109	11	839740	840572	+
PRR11|17|ENSG00000068489	17	918037	964860	+
PRR12|19|ENSG00000126464	19	803371	834287	+
PRR13|12|ENSG00000205352	12	90601	95594	+
PRR14|16|ENSG00000156858	16	575886	581396	+
PRR15|7|ENSG00000176532	7	569181	572665	+
PRR16|5|ENSG00000184838	5	625784	848792	+
PRR17|20|ENSG00000196421	20	381331	382969	+
PRR18|6|ENSG00000176381	6	983221	984108	-
PRR19|19|ENSG00000188368	19	466137	474826	+
PRR20|13|ENSG00000204919	13	209243	212264	+
PRR3|6|ENSG00000204576	6	556968	564392	+
PRR4|12|ENSG00000111215	12	390860	394487	-
PRR5|22|ENSG00000186654	22	717834	911906	+
PRR7|5|ENSG00000131188	5	313869	323358	+
PRR9|1|ENSG00000203783	1	20031	21275	+
